query_name,index_type,query,index_description,index_statement,execution_time,cpu_start,cpu_end,cpu_change,memory_start,memory_end,memory_change,result_count,select,insert,update,delete,create,drop,alter,join,where,group by,order by,having,limit,between,in,like,error
range_product_price_hash,hash,"SELECT product_id, name, price FROM Products WHERE price BETWEEN 50 AND 150 ORDER BY price;",Hash index for equality comparisons,CREATE INDEX hash_users_email ON Users USING HASH (email); CREATE INDEX hash_products_id ON Products USING HASH (product_id); CREATE INDEX hash_orders_id ON Orders USING HASH (order_id),0.003493070602416992,0.0,0.0,0.0,93.24609375,93.24609375,0.0,208,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,
range_product_price_bitmap,bitmap,"SELECT product_id, name, price FROM Products WHERE price BETWEEN 50 AND 150 ORDER BY price;",Bitmap index for low-cardinality columns,CREATE INDEX bitmap_orders_status ON Orders (status); CREATE INDEX bitmap_products_category ON Products (category_id); CREATE INDEX bitmap_categories_parent ON Categories (category_id),0.005864858627319336,0.0,0.0,0.0,93.24609375,93.24609375,0.0,208,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,
range_product_price_gist,gist,"SELECT product_id, name, price FROM Products WHERE price BETWEEN 50 AND 150 ORDER BY price;",GiST index for complex data types,CREATE INDEX gist_orders_date ON Orders USING GIST (order_date); CREATE INDEX gist_products_name ON Products USING GIST (name gist_trgm_ops); CREATE INDEX gist_users_address ON Users USING GIST (shipping_address gist_trgm_ops),0.00238800048828125,0.0,0.0,0.0,93.24609375,93.24609375,0.0,208,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,
range_product_price_reverse,reverse,"SELECT product_id, name, price FROM Products WHERE price BETWEEN 50 AND 150 ORDER BY price;",Reverse index for reducing concurrency contention,CREATE INDEX rev_users_id ON Users USING REVERSE (user_id); CREATE INDEX rev_orders_date ON Orders USING REVERSE (order_date); CREATE INDEX rev_products_name ON Products USING REVERSE (name),0.0035130977630615234,0.0,0.0,0.0,93.24609375,93.24609375,0.0,208,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,
range_sort_order_date,btree,"SELECT order_id, user_id, order_date, total_amount FROM Orders WHERE order_date BETWEEN '2024-01-01' AND '2024-03-31' ORDER BY order_date DESC;",B-Tree index for range queries and sorting,CREATE INDEX btree_orders_date ON Orders (order_date); CREATE INDEX btree_orders_user ON Orders (user_id); CREATE INDEX btree_products_category ON Products (category_id); CREATE INDEX btree_orderitems_order ON OrderItems (order_id); CREATE INDEX btree_orderitems_product ON OrderItems (product_id),0.019643068313598633,0.0,0.0,0.0,93.24609375,93.671875,0.42578125,8775,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,
range_sort_order_date_hash,hash,"SELECT order_id, user_id, order_date, total_amount FROM Orders WHERE order_date BETWEEN '2024-01-01' AND '2024-03-31' ORDER BY order_date DESC;",Hash index for equality comparisons,CREATE INDEX hash_users_email ON Users USING HASH (email); CREATE INDEX hash_products_id ON Products USING HASH (product_id); CREATE INDEX hash_orders_id ON Orders USING HASH (order_id),0.04987168312072754,0.0,0.0,0.0,93.671875,93.671875,0.0,8775,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,
range_sort_order_date_bitmap,bitmap,"SELECT order_id, user_id, order_date, total_amount FROM Orders WHERE order_date BETWEEN '2024-01-01' AND '2024-03-31' ORDER BY order_date DESC;",Bitmap index for low-cardinality columns,CREATE INDEX bitmap_orders_status ON Orders (status); CREATE INDEX bitmap_products_category ON Products (category_id); CREATE INDEX bitmap_categories_parent ON Categories (category_id),0.03829789161682129,0.0,0.0,0.0,93.671875,93.671875,0.0,8775,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,
range_sort_order_date_gist,gist,"SELECT order_id, user_id, order_date, total_amount FROM Orders WHERE order_date BETWEEN '2024-01-01' AND '2024-03-31' ORDER BY order_date DESC;",GiST index for complex data types,CREATE INDEX gist_orders_date ON Orders USING GIST (order_date); CREATE INDEX gist_products_name ON Products USING GIST (name gist_trgm_ops); CREATE INDEX gist_users_address ON Users USING GIST (shipping_address gist_trgm_ops),0.018818378448486328,0.0,0.0,0.0,93.671875,93.671875,0.0,8775,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,
range_sort_order_date_reverse,reverse,"SELECT order_id, user_id, order_date, total_amount FROM Orders WHERE order_date BETWEEN '2024-01-01' AND '2024-03-31' ORDER BY order_date DESC;",Reverse index for reducing concurrency contention,CREATE INDEX rev_users_id ON Users USING REVERSE (user_id); CREATE INDEX rev_orders_date ON Orders USING REVERSE (order_date); CREATE INDEX rev_products_name ON Products USING REVERSE (name),0.04218554496765137,0.0,0.0,0.0,93.671875,93.671875,0.0,8775,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,
sales_dashboard,btree,"WITH DailySales AS ( SELECT DATE(o.order_date) AS sale_date, EXTRACT(YEAR FROM o.order_date) AS year, EXTRACT(MONTH FROM o.order_date) AS month, EXTRACT(DOW FROM o.order_date) + 1 AS day_of_week,  -- Adjusted for PostgreSQL EXTRACT(DOY FROM o.order_date) AS day_of_year, EXTRACT(QUARTER FROM o.order_date) AS quarter, COUNT(DISTINCT o.order_id) AS order_count, COUNT(DISTINCT o.user_id) AS customer_count, SUM(o.total_amount) AS revenue, AVG(o.total_amount) AS avg_order_value, SUM(oi.quantity) AS units_sold FROM Orders o JOIN OrderItems oi ON o.order_id = oi.order_id WHERE o.status != 'Cancelled' AND o.order_date >= CURRENT_DATE - INTERVAL '3 years' GROUP BY DATE(o.order_date),  -- Include the same expression used in SELECT EXTRACT(YEAR FROM o.order_date),  -- Added to GROUP BY EXTRACT(MONTH FROM o.order_date),  -- Added to GROUP BY EXTRACT(DOW FROM o.order_date),  -- Added to GROUP BY EXTRACT(DOY FROM o.order_date),  -- Added to GROUP BY EXTRACT(QUARTER FROM o.order_date)  -- Added to GROUP BY ) SELECT ds.*, AVG(revenue) OVER (ORDER BY sale_date ROWS BETWEEN 6 PRECEDING AND CURRENT ROW) AS rolling_7day_avg_revenue, AVG(revenue) OVER (ORDER BY sale_date ROWS BETWEEN 29 PRECEDING AND CURRENT ROW) AS rolling_30day_avg_revenue, LAG(revenue, 365) OVER (ORDER BY sale_date) AS revenue_last_year, CASE WHEN LAG(revenue, 365) OVER (ORDER BY sale_date) IS NOT NULL THEN (revenue - LAG(revenue, 365) OVER (ORDER BY sale_date)) / NULLIF(LAG(revenue, 365) OVER (ORDER BY sale_date), 0) * 100 ELSE NULL END AS yoy_revenue_growth, AVG(revenue) OVER (PARTITION BY day_of_week) AS avg_revenue_by_day_of_week, AVG(revenue) OVER (PARTITION BY month) AS avg_revenue_by_month, AVG(revenue) OVER (PARTITION BY quarter) AS avg_revenue_by_quarter, revenue / NULLIF(AVG(revenue) OVER (PARTITION BY day_of_week), 0) AS day_of_week_index, revenue / NULLIF(AVG(revenue) OVER (PARTITION BY month), 0) AS month_index, DENSE_RANK() OVER (PARTITION BY year, month ORDER BY revenue DESC) AS day_rank_in_month, DENSE_RANK() OVER (PARTITION BY year ORDER BY revenue DESC) AS day_rank_in_year FROM DailySales ds ORDER BY sale_date DESC;",B-Tree index for range queries and sorting,CREATE INDEX btree_orders_date ON Orders (order_date); CREATE INDEX btree_orders_user ON Orders (user_id); CREATE INDEX btree_products_category ON Products (category_id); CREATE INDEX btree_orderitems_order ON OrderItems (order_id); CREATE INDEX btree_orderitems_product ON OrderItems (product_id),-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"syntax error at end of input
LINE 1: ...day_rank_in_year FROM DailySales ds ORDER BY sale_date DESC;
                                                                       ^
"
sales_dashboard_hash,hash,"WITH DailySales AS ( SELECT DATE(o.order_date) AS sale_date, EXTRACT(YEAR FROM o.order_date) AS year, EXTRACT(MONTH FROM o.order_date) AS month, EXTRACT(DOW FROM o.order_date) + 1 AS day_of_week,  -- Adjusted for PostgreSQL EXTRACT(DOY FROM o.order_date) AS day_of_year, EXTRACT(QUARTER FROM o.order_date) AS quarter, COUNT(DISTINCT o.order_id) AS order_count, COUNT(DISTINCT o.user_id) AS customer_count, SUM(o.total_amount) AS revenue, AVG(o.total_amount) AS avg_order_value, SUM(oi.quantity) AS units_sold FROM Orders o JOIN OrderItems oi ON o.order_id = oi.order_id WHERE o.status != 'Cancelled' AND o.order_date >= CURRENT_DATE - INTERVAL '3 years' GROUP BY DATE(o.order_date),  -- Include the same expression used in SELECT EXTRACT(YEAR FROM o.order_date),  -- Added to GROUP BY EXTRACT(MONTH FROM o.order_date),  -- Added to GROUP BY EXTRACT(DOW FROM o.order_date),  -- Added to GROUP BY EXTRACT(DOY FROM o.order_date),  -- Added to GROUP BY EXTRACT(QUARTER FROM o.order_date)  -- Added to GROUP BY ) SELECT ds.*, AVG(revenue) OVER (ORDER BY sale_date ROWS BETWEEN 6 PRECEDING AND CURRENT ROW) AS rolling_7day_avg_revenue, AVG(revenue) OVER (ORDER BY sale_date ROWS BETWEEN 29 PRECEDING AND CURRENT ROW) AS rolling_30day_avg_revenue, LAG(revenue, 365) OVER (ORDER BY sale_date) AS revenue_last_year, CASE WHEN LAG(revenue, 365) OVER (ORDER BY sale_date) IS NOT NULL THEN (revenue - LAG(revenue, 365) OVER (ORDER BY sale_date)) / NULLIF(LAG(revenue, 365) OVER (ORDER BY sale_date), 0) * 100 ELSE NULL END AS yoy_revenue_growth, AVG(revenue) OVER (PARTITION BY day_of_week) AS avg_revenue_by_day_of_week, AVG(revenue) OVER (PARTITION BY month) AS avg_revenue_by_month, AVG(revenue) OVER (PARTITION BY quarter) AS avg_revenue_by_quarter, revenue / NULLIF(AVG(revenue) OVER (PARTITION BY day_of_week), 0) AS day_of_week_index, revenue / NULLIF(AVG(revenue) OVER (PARTITION BY month), 0) AS month_index, DENSE_RANK() OVER (PARTITION BY year, month ORDER BY revenue DESC) AS day_rank_in_month, DENSE_RANK() OVER (PARTITION BY year ORDER BY revenue DESC) AS day_rank_in_year FROM DailySales ds ORDER BY sale_date DESC;",Hash index for equality comparisons,CREATE INDEX hash_users_email ON Users USING HASH (email); CREATE INDEX hash_products_id ON Products USING HASH (product_id); CREATE INDEX hash_orders_id ON Orders USING HASH (order_id),-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"syntax error at end of input
LINE 1: ...day_rank_in_year FROM DailySales ds ORDER BY sale_date DESC;
                                                                       ^
"
sales_dashboard_bitmap,bitmap,"WITH DailySales AS ( SELECT DATE(o.order_date) AS sale_date, EXTRACT(YEAR FROM o.order_date) AS year, EXTRACT(MONTH FROM o.order_date) AS month, EXTRACT(DOW FROM o.order_date) + 1 AS day_of_week,  -- Adjusted for PostgreSQL EXTRACT(DOY FROM o.order_date) AS day_of_year, EXTRACT(QUARTER FROM o.order_date) AS quarter, COUNT(DISTINCT o.order_id) AS order_count, COUNT(DISTINCT o.user_id) AS customer_count, SUM(o.total_amount) AS revenue, AVG(o.total_amount) AS avg_order_value, SUM(oi.quantity) AS units_sold FROM Orders o JOIN OrderItems oi ON o.order_id = oi.order_id WHERE o.status != 'Cancelled' AND o.order_date >= CURRENT_DATE - INTERVAL '3 years' GROUP BY DATE(o.order_date),  -- Include the same expression used in SELECT EXTRACT(YEAR FROM o.order_date),  -- Added to GROUP BY EXTRACT(MONTH FROM o.order_date),  -- Added to GROUP BY EXTRACT(DOW FROM o.order_date),  -- Added to GROUP BY EXTRACT(DOY FROM o.order_date),  -- Added to GROUP BY EXTRACT(QUARTER FROM o.order_date)  -- Added to GROUP BY ) SELECT ds.*, AVG(revenue) OVER (ORDER BY sale_date ROWS BETWEEN 6 PRECEDING AND CURRENT ROW) AS rolling_7day_avg_revenue, AVG(revenue) OVER (ORDER BY sale_date ROWS BETWEEN 29 PRECEDING AND CURRENT ROW) AS rolling_30day_avg_revenue, LAG(revenue, 365) OVER (ORDER BY sale_date) AS revenue_last_year, CASE WHEN LAG(revenue, 365) OVER (ORDER BY sale_date) IS NOT NULL THEN (revenue - LAG(revenue, 365) OVER (ORDER BY sale_date)) / NULLIF(LAG(revenue, 365) OVER (ORDER BY sale_date), 0) * 100 ELSE NULL END AS yoy_revenue_growth, AVG(revenue) OVER (PARTITION BY day_of_week) AS avg_revenue_by_day_of_week, AVG(revenue) OVER (PARTITION BY month) AS avg_revenue_by_month, AVG(revenue) OVER (PARTITION BY quarter) AS avg_revenue_by_quarter, revenue / NULLIF(AVG(revenue) OVER (PARTITION BY day_of_week), 0) AS day_of_week_index, revenue / NULLIF(AVG(revenue) OVER (PARTITION BY month), 0) AS month_index, DENSE_RANK() OVER (PARTITION BY year, month ORDER BY revenue DESC) AS day_rank_in_month, DENSE_RANK() OVER (PARTITION BY year ORDER BY revenue DESC) AS day_rank_in_year FROM DailySales ds ORDER BY sale_date DESC;",Bitmap index for low-cardinality columns,CREATE INDEX bitmap_orders_status ON Orders (status); CREATE INDEX bitmap_products_category ON Products (category_id); CREATE INDEX bitmap_categories_parent ON Categories (category_id),-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"syntax error at end of input
LINE 1: ...day_rank_in_year FROM DailySales ds ORDER BY sale_date DESC;
                                                                       ^
"
sales_dashboard_gist,gist,"WITH DailySales AS ( SELECT DATE(o.order_date) AS sale_date, EXTRACT(YEAR FROM o.order_date) AS year, EXTRACT(MONTH FROM o.order_date) AS month, EXTRACT(DOW FROM o.order_date) + 1 AS day_of_week,  -- Adjusted for PostgreSQL EXTRACT(DOY FROM o.order_date) AS day_of_year, EXTRACT(QUARTER FROM o.order_date) AS quarter, COUNT(DISTINCT o.order_id) AS order_count, COUNT(DISTINCT o.user_id) AS customer_count, SUM(o.total_amount) AS revenue, AVG(o.total_amount) AS avg_order_value, SUM(oi.quantity) AS units_sold FROM Orders o JOIN OrderItems oi ON o.order_id = oi.order_id WHERE o.status != 'Cancelled' AND o.order_date >= CURRENT_DATE - INTERVAL '3 years' GROUP BY DATE(o.order_date),  -- Include the same expression used in SELECT EXTRACT(YEAR FROM o.order_date),  -- Added to GROUP BY EXTRACT(MONTH FROM o.order_date),  -- Added to GROUP BY EXTRACT(DOW FROM o.order_date),  -- Added to GROUP BY EXTRACT(DOY FROM o.order_date),  -- Added to GROUP BY EXTRACT(QUARTER FROM o.order_date)  -- Added to GROUP BY ) SELECT ds.*, AVG(revenue) OVER (ORDER BY sale_date ROWS BETWEEN 6 PRECEDING AND CURRENT ROW) AS rolling_7day_avg_revenue, AVG(revenue) OVER (ORDER BY sale_date ROWS BETWEEN 29 PRECEDING AND CURRENT ROW) AS rolling_30day_avg_revenue, LAG(revenue, 365) OVER (ORDER BY sale_date) AS revenue_last_year, CASE WHEN LAG(revenue, 365) OVER (ORDER BY sale_date) IS NOT NULL THEN (revenue - LAG(revenue, 365) OVER (ORDER BY sale_date)) / NULLIF(LAG(revenue, 365) OVER (ORDER BY sale_date), 0) * 100 ELSE NULL END AS yoy_revenue_growth, AVG(revenue) OVER (PARTITION BY day_of_week) AS avg_revenue_by_day_of_week, AVG(revenue) OVER (PARTITION BY month) AS avg_revenue_by_month, AVG(revenue) OVER (PARTITION BY quarter) AS avg_revenue_by_quarter, revenue / NULLIF(AVG(revenue) OVER (PARTITION BY day_of_week), 0) AS day_of_week_index, revenue / NULLIF(AVG(revenue) OVER (PARTITION BY month), 0) AS month_index, DENSE_RANK() OVER (PARTITION BY year, month ORDER BY revenue DESC) AS day_rank_in_month, DENSE_RANK() OVER (PARTITION BY year ORDER BY revenue DESC) AS day_rank_in_year FROM DailySales ds ORDER BY sale_date DESC;",GiST index for complex data types,CREATE INDEX gist_orders_date ON Orders USING GIST (order_date); CREATE INDEX gist_products_name ON Products USING GIST (name gist_trgm_ops); CREATE INDEX gist_users_address ON Users USING GIST (shipping_address gist_trgm_ops),-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"syntax error at end of input
LINE 1: ...day_rank_in_year FROM DailySales ds ORDER BY sale_date DESC;
                                                                       ^
"
sales_dashboard_reverse,reverse,"WITH DailySales AS ( SELECT DATE(o.order_date) AS sale_date, EXTRACT(YEAR FROM o.order_date) AS year, EXTRACT(MONTH FROM o.order_date) AS month, EXTRACT(DOW FROM o.order_date) + 1 AS day_of_week,  -- Adjusted for PostgreSQL EXTRACT(DOY FROM o.order_date) AS day_of_year, EXTRACT(QUARTER FROM o.order_date) AS quarter, COUNT(DISTINCT o.order_id) AS order_count, COUNT(DISTINCT o.user_id) AS customer_count, SUM(o.total_amount) AS revenue, AVG(o.total_amount) AS avg_order_value, SUM(oi.quantity) AS units_sold FROM Orders o JOIN OrderItems oi ON o.order_id = oi.order_id WHERE o.status != 'Cancelled' AND o.order_date >= CURRENT_DATE - INTERVAL '3 years' GROUP BY DATE(o.order_date),  -- Include the same expression used in SELECT EXTRACT(YEAR FROM o.order_date),  -- Added to GROUP BY EXTRACT(MONTH FROM o.order_date),  -- Added to GROUP BY EXTRACT(DOW FROM o.order_date),  -- Added to GROUP BY EXTRACT(DOY FROM o.order_date),  -- Added to GROUP BY EXTRACT(QUARTER FROM o.order_date)  -- Added to GROUP BY ) SELECT ds.*, AVG(revenue) OVER (ORDER BY sale_date ROWS BETWEEN 6 PRECEDING AND CURRENT ROW) AS rolling_7day_avg_revenue, AVG(revenue) OVER (ORDER BY sale_date ROWS BETWEEN 29 PRECEDING AND CURRENT ROW) AS rolling_30day_avg_revenue, LAG(revenue, 365) OVER (ORDER BY sale_date) AS revenue_last_year, CASE WHEN LAG(revenue, 365) OVER (ORDER BY sale_date) IS NOT NULL THEN (revenue - LAG(revenue, 365) OVER (ORDER BY sale_date)) / NULLIF(LAG(revenue, 365) OVER (ORDER BY sale_date), 0) * 100 ELSE NULL END AS yoy_revenue_growth, AVG(revenue) OVER (PARTITION BY day_of_week) AS avg_revenue_by_day_of_week, AVG(revenue) OVER (PARTITION BY month) AS avg_revenue_by_month, AVG(revenue) OVER (PARTITION BY quarter) AS avg_revenue_by_quarter, revenue / NULLIF(AVG(revenue) OVER (PARTITION BY day_of_week), 0) AS day_of_week_index, revenue / NULLIF(AVG(revenue) OVER (PARTITION BY month), 0) AS month_index, DENSE_RANK() OVER (PARTITION BY year, month ORDER BY revenue DESC) AS day_rank_in_month, DENSE_RANK() OVER (PARTITION BY year ORDER BY revenue DESC) AS day_rank_in_year FROM DailySales ds ORDER BY sale_date DESC;",Reverse index for reducing concurrency contention,CREATE INDEX rev_users_id ON Users USING REVERSE (user_id); CREATE INDEX rev_orders_date ON Orders USING REVERSE (order_date); CREATE INDEX rev_products_name ON Products USING REVERSE (name),-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"syntax error at end of input
LINE 1: ...day_rank_in_year FROM DailySales ds ORDER BY sale_date DESC;
                                                                       ^
"
time_series_analysis,btree,"WITH MonthlyRevenue AS ( SELECT TO_CHAR(o.order_date, 'YYYY-MM') AS month,  -- Changed DATE_FORMAT to TO_CHAR for PostgreSQL c.category_id, c.name AS category_name, SUM(oi.quantity * oi.price) AS monthly_revenue, COUNT(DISTINCT o.order_id) AS order_count, COUNT(DISTINCT o.user_id) AS customer_count FROM Orders o JOIN OrderItems oi ON o.order_id = oi.order_id JOIN Products p ON oi.product_id = p.product_id JOIN Categories c ON p.category_id = c.category_id WHERE o.status != 'Cancelled' AND o.order_date >= CURRENT_DATE - INTERVAL '24 months'  -- Adjusted for PostgreSQL GROUP BY TO_CHAR(o.order_date, 'YYYY-MM'), c.category_id, c.name  -- Changed DATE_FORMAT to TO_CHAR ) SELECT mr.month, mr.category_name, mr.monthly_revenue, mr.order_count, mr.customer_count, LAG(mr.monthly_revenue, 1) OVER (PARTITION BY mr.category_id ORDER BY mr.month) AS prev_month_revenue, (mr.monthly_revenue - LAG(mr.monthly_revenue, 1) OVER (PARTITION BY mr.category_id ORDER BY mr.month)) / NULLIF(LAG(mr.monthly_revenue, 1) OVER (PARTITION BY mr.category_id ORDER BY mr.month), 0) * 100 AS month_over_month_growth, (mr.monthly_revenue - LAG(mr.monthly_revenue, 12) OVER (PARTITION BY mr.category_id ORDER BY mr.month)) / NULLIF(LAG(mr.monthly_revenue, 12) OVER (PARTITION BY mr.category_id ORDER BY mr.month), 0) * 100 AS year_over_year_growth, AVG(mr.monthly_revenue) OVER (PARTITION BY mr.category_id ORDER BY mr.month ROWS BETWEEN 2 PRECEDING AND CURRENT ROW) AS rolling_3_month_avg, SUM(mr.monthly_revenue) OVER (PARTITION BY mr.category_id ORDER BY mr.month ROWS BETWEEN UNBOUNDED PRECEDING AND CURRENT ROW) AS cumulative_revenue FROM MonthlyRevenue mr ORDER BY mr.category_id, mr.month;",B-Tree index for range queries and sorting,CREATE INDEX btree_orders_date ON Orders (order_date); CREATE INDEX btree_orders_user ON Orders (user_id); CREATE INDEX btree_products_category ON Products (category_id); CREATE INDEX btree_orderitems_order ON OrderItems (order_id); CREATE INDEX btree_orderitems_product ON OrderItems (product_id),-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"syntax error at end of input
LINE 1: ...ue FROM MonthlyRevenue mr ORDER BY mr.category_id, mr.month;
                                                                       ^
"
time_series_analysis_hash,hash,"WITH MonthlyRevenue AS ( SELECT TO_CHAR(o.order_date, 'YYYY-MM') AS month,  -- Changed DATE_FORMAT to TO_CHAR for PostgreSQL c.category_id, c.name AS category_name, SUM(oi.quantity * oi.price) AS monthly_revenue, COUNT(DISTINCT o.order_id) AS order_count, COUNT(DISTINCT o.user_id) AS customer_count FROM Orders o JOIN OrderItems oi ON o.order_id = oi.order_id JOIN Products p ON oi.product_id = p.product_id JOIN Categories c ON p.category_id = c.category_id WHERE o.status != 'Cancelled' AND o.order_date >= CURRENT_DATE - INTERVAL '24 months'  -- Adjusted for PostgreSQL GROUP BY TO_CHAR(o.order_date, 'YYYY-MM'), c.category_id, c.name  -- Changed DATE_FORMAT to TO_CHAR ) SELECT mr.month, mr.category_name, mr.monthly_revenue, mr.order_count, mr.customer_count, LAG(mr.monthly_revenue, 1) OVER (PARTITION BY mr.category_id ORDER BY mr.month) AS prev_month_revenue, (mr.monthly_revenue - LAG(mr.monthly_revenue, 1) OVER (PARTITION BY mr.category_id ORDER BY mr.month)) / NULLIF(LAG(mr.monthly_revenue, 1) OVER (PARTITION BY mr.category_id ORDER BY mr.month), 0) * 100 AS month_over_month_growth, (mr.monthly_revenue - LAG(mr.monthly_revenue, 12) OVER (PARTITION BY mr.category_id ORDER BY mr.month)) / NULLIF(LAG(mr.monthly_revenue, 12) OVER (PARTITION BY mr.category_id ORDER BY mr.month), 0) * 100 AS year_over_year_growth, AVG(mr.monthly_revenue) OVER (PARTITION BY mr.category_id ORDER BY mr.month ROWS BETWEEN 2 PRECEDING AND CURRENT ROW) AS rolling_3_month_avg, SUM(mr.monthly_revenue) OVER (PARTITION BY mr.category_id ORDER BY mr.month ROWS BETWEEN UNBOUNDED PRECEDING AND CURRENT ROW) AS cumulative_revenue FROM MonthlyRevenue mr ORDER BY mr.category_id, mr.month;",Hash index for equality comparisons,CREATE INDEX hash_users_email ON Users USING HASH (email); CREATE INDEX hash_products_id ON Products USING HASH (product_id); CREATE INDEX hash_orders_id ON Orders USING HASH (order_id),-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"syntax error at end of input
LINE 1: ...ue FROM MonthlyRevenue mr ORDER BY mr.category_id, mr.month;
                                                                       ^
"
time_series_analysis_bitmap,bitmap,"WITH MonthlyRevenue AS ( SELECT TO_CHAR(o.order_date, 'YYYY-MM') AS month,  -- Changed DATE_FORMAT to TO_CHAR for PostgreSQL c.category_id, c.name AS category_name, SUM(oi.quantity * oi.price) AS monthly_revenue, COUNT(DISTINCT o.order_id) AS order_count, COUNT(DISTINCT o.user_id) AS customer_count FROM Orders o JOIN OrderItems oi ON o.order_id = oi.order_id JOIN Products p ON oi.product_id = p.product_id JOIN Categories c ON p.category_id = c.category_id WHERE o.status != 'Cancelled' AND o.order_date >= CURRENT_DATE - INTERVAL '24 months'  -- Adjusted for PostgreSQL GROUP BY TO_CHAR(o.order_date, 'YYYY-MM'), c.category_id, c.name  -- Changed DATE_FORMAT to TO_CHAR ) SELECT mr.month, mr.category_name, mr.monthly_revenue, mr.order_count, mr.customer_count, LAG(mr.monthly_revenue, 1) OVER (PARTITION BY mr.category_id ORDER BY mr.month) AS prev_month_revenue, (mr.monthly_revenue - LAG(mr.monthly_revenue, 1) OVER (PARTITION BY mr.category_id ORDER BY mr.month)) / NULLIF(LAG(mr.monthly_revenue, 1) OVER (PARTITION BY mr.category_id ORDER BY mr.month), 0) * 100 AS month_over_month_growth, (mr.monthly_revenue - LAG(mr.monthly_revenue, 12) OVER (PARTITION BY mr.category_id ORDER BY mr.month)) / NULLIF(LAG(mr.monthly_revenue, 12) OVER (PARTITION BY mr.category_id ORDER BY mr.month), 0) * 100 AS year_over_year_growth, AVG(mr.monthly_revenue) OVER (PARTITION BY mr.category_id ORDER BY mr.month ROWS BETWEEN 2 PRECEDING AND CURRENT ROW) AS rolling_3_month_avg, SUM(mr.monthly_revenue) OVER (PARTITION BY mr.category_id ORDER BY mr.month ROWS BETWEEN UNBOUNDED PRECEDING AND CURRENT ROW) AS cumulative_revenue FROM MonthlyRevenue mr ORDER BY mr.category_id, mr.month;",Bitmap index for low-cardinality columns,CREATE INDEX bitmap_orders_status ON Orders (status); CREATE INDEX bitmap_products_category ON Products (category_id); CREATE INDEX bitmap_categories_parent ON Categories (category_id),-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"syntax error at end of input
LINE 1: ...ue FROM MonthlyRevenue mr ORDER BY mr.category_id, mr.month;
                                                                       ^
"
